Gene,Drug,Pearson_Correlation,id
ABCC4,ADEFOVIR-DIPIVOXIL (BRD:BRD-K96159438-001-06-3),0.15875188068809065,BRD-K96159438
ABCC4,AVUTOMETINIB (BRD:BRD-K82804538-001-01-0),0.1572546294110079,BRD-K82804538
ABCC4,CALCITRIOL (BRD:BRD-K27316855-001-13-3),0.15642805930232656,BRD-K27316855
ABCC4,RIFAPENTINE (BRD:BRD-K28346421-001-06-8),0.15640445853486432,BRD-K28346421
ABCC4,BISACODYL (BRD:BRD-K39987650-001-24-1),0.15519577724412842,BRD-K39987650
ABCC4,MIK665 (BRD:BRD-K00005263-001-02-9),0.1542050030051861,BRD-K00005263
ABCC4,PEMRAMETOSTAT (BRD:BRD-K00003421-001-01-9),0.15322481816512123,BRD-K00003421
ABCC4,ACY-1215 (BRD:BRD-K82928847-001-04-7),0.15316691444080288,BRD-K82928847
ABCC4,EPZ011989 (BRD:BRD-K87468701-001-01-0),0.153129636992851,BRD-K87468701
ABCC4,AZD5991 (BRD:BRD-K00005264-001-02-9),0.15129629704212297,BRD-K00005264
ABCC4,NERATINIB (BRD:BRD-K85606544-001-09-1),0.1510935345814234,BRD-K85606544
ABCC4,BATIMASTAT (BRD:BRD-K82818427-001-02-2),0.15000676787295233,BRD-K82818427
ABCC4,CRA-032765 (BRD:BRD-K70301465-001-02-6),0.14906522873237957,BRD-K70301465
ABCC4,PF-06747775 (BRD:BRD-K00004648-001-01-9),0.14836985225247365,BRD-K00004648
ABCC4,TAPOTOCLAX (BRD:BRD-K43900408-001-02-9),0.145225956042142,BRD-K43900408
ABCC4,AST-1306 (BRD:BRD-K26838195-075-04-9),0.14350200636782512,BRD-K26838195
ABCC4,GW-583340 (BRD:BRD-K79930101-300-03-7),0.14282814229993618,BRD-K79930101
ABCC4,BCX-1470 (BRD:BRD-K90472149-066-01-0),0.14204430629056614,BRD-K90472149
ABCC4,TENOFOVIR-ALAFENAMIDE (BRD:BRD-A25988899-001-01-6),0.14116885304139293,BRD-A25988899
ABCC4,EBASTINE (BRD:BRD-K13314656-001-01-0),0.1386925798038927,BRD-K13314656
ABCC4,POZIOTINIB (BRD:BRD-K50010139-001-02-3),0.13773917906736655,BRD-K50010139
ABCC4,PD-168393 (BRD:BRD-K17702546-001-03-2),0.13703959434904664,BRD-K17702546
ABCC4,BMS-599626 (BRD:BRD-K07106112-003-03-8),0.136931328734682,BRD-K07106112
ABCC4,CALCITRIOL (BRD:BRD-K27316855-001-19-0),0.1364059652098698,BRD-K27316855
ABCC4,PROFLAVINE-HEMISULFATE (BRD:BRD-K68408467-065-01-8),0.13475514646019296,BRD-K68408467
ABCC4,KHS-101 (BRD:BRD-K78978711-003-01-3),0.13413246725693212,BRD-K78978711
ABCC4,DDE-28 (BRD:BRD-A30655177-001-14-0),0.13375026728495729,BRD-A30655177
ABCC4,MRS-1220 (BRD:BRD-K37618799-001-03-0),0.13331116836645696,BRD-K37618799
ABCC4,SP-420 (BRD:BRD-K23005288-001-01-8),0.13278278110471348,BRD-K23005288
ABCC4,ARRY-334543 (BRD:BRD-K46386702-001-02-1),0.13132437005900854,BRD-K46386702
ABCC4,MK 2206 (BRD:BRD-K68065987-300-09-1),0.13019247225870434,BRD-K68065987
ABCC4,MK-8245 (BRD:BRD-K29656036-001-02-5),0.12998924672023845,BRD-K29656036
ABCC4,NVP-BVU972 (BRD:BRD-K77943374-001-02-8),0.12936169957388102,BRD-K77943374
ABCC4,PNU-120596 (BRD:BRD-K71731651-001-04-3),0.129145299249765,BRD-K71731651
ABCC4,TRICIRIBINE-PHOSPHATE (BRD:BRD-K00004666-001-01-9),0.12886392869972724,BRD-K00004666
ABCC4,AV-412 (BRD:BRD-K23190681-001-01-1),0.12833560972059813,BRD-K23190681
ABCC4,ERCALCITRIOL (BRD:BRD-K84163249-001-01-9),0.12730537304217615,BRD-K84163249
ABCC4,PINOMETOSTAT (BRD:BRD-K26531771-001-02-2),0.12713965759563442,BRD-K26531771
ABCC4,SCH772984 (BRD:BRD-K00003420-001-01-9),0.1269554252004516,BRD-K00003420
ABCC4,LEDIPASVIR (BRD:BRD-K05446112-001-01-8),0.12519632322349863,BRD-K05446112
ABCC4,GDC-0623 (BRD:BRD-K46908090-001-02-2),0.12338970468037012,BRD-K46908090
ABCC4,TEGASEROD (BRD:BRD-K88743730-050-04-1),0.12077929152361999,BRD-K88743730
ABCC4,ITRACONAZOLE (BRD:BRD-A23067620-300-01-3),0.12067940763023392,BRD-A23067620
ABCC4,THEAFLAVIN (BRD:BRD-K60842365-001-03-9),0.12064711692460145,BRD-K60842365
ABCC4,OSI-420 (BRD:BRD-K73309154-003-02-8),0.12049319702452324,BRD-K73309154
ABCC4,PD-153035 (BRD:BRD-K26603252-003-04-9),0.12049106760261676,BRD-K26603252
ABCC4,TACALCITOL (BRD:BRD-K73237276-001-01-0),0.11962297102336064,BRD-K73237276
ABCC4,ZANUBRUTINIB (BRD:BRD-K00003413-001-01-9),0.11934263708114078,BRD-K00003413
ABCC4,TENOFOVIR-DISOPROXIL (BRD:BRD-K61868322-050-01-7),0.11885748075383609,BRD-K61868322
ABCC4,TEN-010 (BRD:BRD-K00005242-001-01-9),0.11855315165324731,BRD-K00005242
ABCC4,I-BET151 (BRD:BRD-K36363294-001-04-2),0.11835206640609054,BRD-K36363294
ABCC4,ATIPRIMOD (BRD:BRD-K38527262-300-01-0),0.11737661499189408,BRD-K38527262
ABCC4,L-CITRULLINE (BRD:BRD-A12237696-001-04-2),0.11679344471864793,BRD-A12237696
ABCC4,10-DEACETYLBACCATIN (BRD:BRD-K96631475-001-04-0),0.11676038398905661,BRD-K96631475
ABCC4,XE-991 (BRD:BRD-K42748308-300-02-0),0.11597988620241387,BRD-K42748308
ABCC4,AFURESERTIB (BRD:BRD-K25412176-001-01-9),0.11518203659155728,BRD-K25412176
ABCC4,ARCYRIAFLAVIN-A (BRD:BRD-K72726508-001-02-1),0.11456083827333016,BRD-K72726508
ABCC4,CP-724714 (BRD:BRD-K76908866-001-07-6),0.11377814334912215,BRD-K76908866
ABCC4,PERETINOIN (BRD:BRD-K99431849-001-01-7),0.11308297167537681,BRD-K99431849
ABCC4,SR-1078 (BRD:BRD-K26501486-001-02-9),0.11266038962241698,BRD-K26501486
ABCC4,AMG-397 (BRD:BRD-K00108790-001-01-9),0.11234887642380059,BRD-K00108790
ABCC4,RESERPINE (BRD:BRD-K95921201-001-14-6),0.11232043180359025,BRD-K95921201
ABCC4,RO-4987655 (BRD:BRD-K64538373-001-01-4),0.11224153891191994,BRD-K64538373
ABCC4,HA14-1 (BRD:BRD-K18163608-001-05-6),0.11215097779842421,BRD-K18163608
ABCC4,TERFENADINE (BRD:BRD-A06352418-001-25-9),0.11194628619382876,BRD-A06352418
ABCC4,SB-216641 (BRD:BRD-K30867024-003-03-3),0.11170439250815892,BRD-K30867024
ABCC4,BVD-523 (BRD:BRD-K28965160-001-01-1),0.11132849559151603,BRD-K28965160
ABCC4,RUTAECARPINE (BRD:BRD-K94723713-001-10-6),0.11121916235890818,BRD-K94723713
ABCC4,NETARSUDIL MESYLATE (BRD:BRD-K00029607-334-02-9),0.11077960351191624,BRD-K00029607
ABCC4,BINIMETINIB (BRD:BRD-K82244583-001-01-3),0.1105735877431079,BRD-K82244583
ABCC4,SRC-KINASE-INHIBITOR-I (BRD:BRD-K50495309-001-02-0),0.11017447088824242,BRD-K50495309
ABCC4,IEM1460 (BRD:BRD-K13829090-303-02-9),0.10952447557801327,BRD-K13829090
ABCC4,FALECALCITRIOL (BRD:BRD-K08251020-001-01-0),0.1090772702888531,BRD-K08251020
ABCC4,DMH1 (BRD:BRD-K39381259-001-01-0),0.10866941310634469,BRD-K39381259
ABCC4,EC-23 (BRD:BRD-K81004638-001-01-7),0.1078752983165163,BRD-K81004638
ABCC4,BAY 869766 (BRD:BRD-K85751432-001-03-3),0.10647133085334097,BRD-K85751432
ABCC4,K-RAS(G12C)-INHIBITOR-12 (BRD:BRD-K90756851-001-01-1),0.1062938552094539,BRD-K90756851
ABCC4,MAXACALCITOL (BRD:BRD-K81332461-001-01-4),0.10628019136311834,BRD-K81332461
ABCC4,P5091 (BRD:BRD-K13606314-001-01-3),0.10481997031553865,BRD-K13606314
ABCC4,SEL120-34A (MONOHYDROCHLORIDE) (BRD:BRD-K00091121-003-01-9),0.10480775306057295,BRD-K00091121
ABCC4,DOXERCALCIFEROL (BRD:BRD-K82928892-001-02-5),0.1047462091253164,BRD-K82928892
ABCC4,CLORPRENALINE (BRD:BRD-A29281099-003-03-2),0.10444745233341168,BRD-A29281099
ABCC4,FTORAFUR (BRD:BRD-K99383816-001-03-5),0.1043203221520375,BRD-K99383816
ABCC4,TRICIRIBINE (BRD:BRD-K80431395-001-07-3),0.1042582819416497,BRD-K80431395
ABCC4,CAPECITABINE (BRD:BRD-K61192372-001-05-5),0.10420907827085932,BRD-K61192372
ABCC4,RWJ-67657 (BRD:BRD-K07074923-001-01-5),0.1039783246145718,BRD-K07074923
ABCC4,ALFACALCIDOL (BRD:BRD-K49522529-001-02-9),0.10233563331955693,BRD-K49522529
ABCC4,A66 (BRD:BRD-K49055432-001-04-2),0.10209828539874377,BRD-K49055432
ABCC4,PD-318088 (BRD:BRD-A57798112-001-03-7),0.10209782845726552,BRD-A57798112
ABCC4,THONZONIUM (BRD:BRD-K13387373-004-14-5),0.10182811091320815,BRD-K13387373
ABCC4,NBI-27914 (BRD:BRD-K61177364-003-02-9),0.10170791735810954,BRD-K61177364
ABCC4,GDC-0994 (BRD:BRD-A20830788-001-01-9),0.10095667097140443,BRD-A20830788
ABCC4,SB-205384 (BRD:BRD-A22707317-001-10-8),0.10093369991466118,BRD-A22707317
ABCC4,LY344864 (BRD:BRD-K95899059-003-02-8),0.10074387202538651,BRD-K95899059
ABCC4,P 22077 (BRD:BRD-K97714174-001-01-3),0.10054032654161624,BRD-K97714174
ABCC4,LYLAMINE (BRD:BRD-K62289640-003-05-9),0.09993480299524089,BRD-K62289640
ABCC4,IPATASERTIB (BRD:BRD-K71480163-001-01-4),0.09970329680285653,BRD-K71480163
ABCC4,MOBOCERTINIB (BRD:BRD-K00069020-001-02-9),0.09960154136933475,BRD-K00069020
ABCC4,REMDESIVIR (BRD:BRD-K00071599-001-02-9),0.09903468162814227,BRD-K00071599
ABCC4,ALFACALCIDOL (BRD:BRD-K49522529-001-03-7),0.09770022742128295,BRD-K49522529
ABCC4,SANT-2 (BRD:BRD-K35781423-001-01-6),0.09769075662681606,BRD-K35781423
ABCC4,LAZERTINIB (BRD:BRD-K00003501-001-01-9),0.09749280388480704,BRD-K00003501
ABCC4,DIOSCIN (BRD:BRD-K37723606-001-01-5),0.09715694548327768,BRD-K37723606
ABCC4,ADENINE (BRD:BRD-K26060080-065-05-6),0.0967050760237946,BRD-K26060080
ABCC4,THZ531 (BRD:BRD-K00104123-001-01-9),0.09662746643589376,BRD-K00104123
ABCC4,EGF816 (BRD:BRD-K22514639-001-05-7),0.09639845759066178,BRD-K22514639
ABCC4,MAZINDOL (BRD:BRD-A68464583-001-02-5),0.09632322065918437,BRD-A68464583
ABCC4,EPZ015666 (BRD:BRD-K70446295-001-01-7),0.0961734015512694,BRD-K70446295
ABCC4,NVP ADW742 (BRD:BRD-K15179513-001-03-4),0.09617100718769275,BRD-K15179513
ABCC4,AVADOMIDE (BRD:BRD-A88644406-001-02-9),0.0959352604906278,BRD-A88644406
ABCC4,PIFITHRIN-MU (BRD:BRD-K96799727-001-06-6),0.09572708033505854,BRD-K96799727
ABCC4,TEFINOSTAT (BRD:BRD-K00091118-001-01-9),0.09504915645067179,BRD-K00091118
ABCC4,TG-100713 (BRD:BRD-K46392623-001-02-5),0.09472030026070888,BRD-K46392623
ABCC4,LRRK2-IN-1 (BRD:BRD-K01436366-001-22-2),0.09462308363779305,BRD-K01436366
ABCC4,AMG 333 (BRD:BRD-K00079528-001-02-9),0.0944327723366109,BRD-K00079528
ABCC4,SKF-86002 (BRD:BRD-K96809896-300-02-3),0.09439182602821442,BRD-K96809896
ABCC4,BAY-1251152 (BRD:BRD-K00003533-001-01-9),0.09409997135111427,BRD-K00003533
ABCC4,K145 (BRD:BRD-K12106308-003-01-9),0.09391772545943944,BRD-K12106308
ABCC4,PYROTINIB (BRD:BRD-K00003463-001-01-9),0.09327163292322642,BRD-K00003463
ABCC4,BROMOSPORINE (BRD:BRD-K44665581-001-01-8),0.09251623696127331,BRD-K44665581
ABCC4,LIDAMIDINE (BRD:BRD-K68693535-001-03-4),0.09239391354525993,BRD-K68693535
ABCC4,BAY-K-8644-(+/-) (BRD:BRD-A05457250-001-08-4),0.09234057731106356,BRD-A05457250
ABCC4,CAPIVASERTIB (BRD:BRD-K99023089-001-03-7),0.09209848638393277,BRD-K99023089
ABCC4,EVOGLIPTIN (TARTRATE) (BRD:BRD-K00076940-046-02-9),0.09204946787984247,BRD-K00076940
ABCC4,A485 (BRD:BRD-K30233223-001-04-9),0.09179443364101879,BRD-K30233223
ABCC4,EPZ-004777 (BRD:BRD-K69070623-003-01-7),0.09133212170311633,BRD-K69070623
ABCC4,VX-11E (BRD:BRD-K93725829-001-03-8),0.09127614786272165,BRD-K93725829
ABCC4,BI-D1870 (BRD:BRD-A81370665-001-03-6),0.09072941351717574,BRD-A81370665
ABCC4,AMINOMETHYLTRANSFERASE (BRD:BRD-A28318179-003-08-5),0.09060794619851173,BRD-A28318179
ABCC4,ATGLISTATIN (BRD:BRD-K43363084-001-01-3),0.09008456263440012,BRD-K43363084
ABCC4,NIFLUMIC-ACID (BRD:BRD-K98763141-001-30-8),0.09007515008995393,BRD-K98763141
ABCC4,SECLAZONE (BRD:BRD-A53472930-001-01-7),0.0899008070032325,BRD-A53472930
ABCC4,ASP-7487 (BRD:BRD-K86118762-001-01-8),0.0898188500867384,BRD-K86118762
ABCC4,CADAZOLID (BRD:BRD-K00003370-001-01-9),0.08974591861413815,BRD-K00003370
ABCC4,ASTRAGALOSIDE-A (BRD:BRD-K08188887-001-02-4),0.08939422106875596,BRD-K08188887
ABCC4,ETC-206 (BRD:BRD-K00003115-001-01-9),0.08910205244320851,BRD-K00003115
ABCC4,CPI-0610 (BRD:BRD-K19871656-001-01-3),0.08902082027215125,BRD-K19871656
ABCC4,PALMATINE-CHLORIDE (BRD:BRD-K58466253-003-14-0),0.08894746469353931,BRD-K58466253
ABCC4,DAPT (BRD:BRD-K47177710-001-03-1),0.08864612130435172,BRD-K47177710
ABCC4,ALPELISIB (BRD:BRD-K54997624-001-06-0),0.08832784656972874,BRD-K54997624
ABCC4,TEDIZOLID-PHOSPHATE (BRD:BRD-K89121095-001-01-7),0.08796627338324385,BRD-K89121095
ABCC4,TOSEDOSTAT (BRD:BRD-K92241597-001-06-0),0.08792709900942466,BRD-K92241597
ABCC4,LY2228820 (BRD:BRD-K59227464-334-02-4),0.08790878619115132,BRD-K59227464
ABCC4,AS-703026 (BRD:BRD-K89014967-001-04-3),0.08741559742432461,BRD-K89014967
ABCC4,PF-06260414 (BRD:BRD-K00004644-001-01-9),0.08706882768551918,BRD-K00004644
ABCC4,LH846 (BRD:BRD-K47409078-001-02-6),0.08691387568642962,BRD-K47409078
ABCC4,PFI-1 (BRD:BRD-K13094524-001-07-5),0.08678212683432147,BRD-K13094524
ABCC4,A-366 (BRD:BRD-K06182768-001-02-3),0.08673028215171803,BRD-K06182768
ABCC4,FLUPRAZINE (BRD:BRD-K44091134-001-01-9),0.08664680583475433,BRD-K44091134
ABCC4,CEFTIOFUR (BRD:BRD-K82960980-003-02-7),0.08663185452086254,BRD-K82960980
ABCC4,QUINIDINE (BRD:BRD-K59632282-052-03-1),0.08630862985382737,BRD-K59632282
ABCC4,INDIRUBIN (BRD:BRD-K17894950-001-14-3),0.085934790424191,BRD-K17894950
ABCC4,THELIATINIB (BRD:BRD-K00091285-001-01-9),0.08582801829995133,BRD-K00091285
ABCC4,CCMI (BRD:BRD-K16338837-001-02-6),0.08579577308188609,BRD-K16338837
ABCC4,2-(3-MERCAPTOPROPYL)PENTANEDIOIC ACID (BRD:BRD-A66788520-001-01-7),0.08565341015160934,BRD-A66788520
ABCC4,CLOPROSTENOL-(+/-) (BRD:BRD-K17850764-236-11-9),0.0855004325094936,BRD-K17850764
ABCC4,TAK-285 (BRD:BRD-K80343549-001-02-6),0.08546276112411341,BRD-K80343549
ABCC4,MLN1117 (BRD:BRD-K73877023-001-01-9),0.08540427880994879,BRD-K73877023
ABCC4,XMD17-109 (BRD:BRD-K48449981-001-02-7),0.08522666714733851,BRD-K48449981
ABCC4,COSTUNOLIDE (BRD:BRD-K26833429-001-02-8),0.08515274197404651,BRD-K26833429
ABCC4,2-CHLOROPYRAZINE (BRD:BRD-K84075000-001-05-5),0.08505794227797252,BRD-K84075000
ABCC4,REVEFENACIN (BRD:BRD-K00003198-001-01-9),0.08480317835502718,BRD-K00003198
ABCC4,D-157495 (BRD:BRD-K29066607-001-02-9),0.08463076713549512,BRD-K29066607
ABCC4,F-16915 (BRD:BRD-K00003299-001-01-9),0.08460887034149343,BRD-K00003299
ABCC4,212631-79-3 (BRD:BRD-K05104363-001-10-0),0.08451710269520164,BRD-K05104363
ABCC4,ATIPAMEZOLE (BRD:BRD-K39252998-003-01-5),0.08448178199083337,BRD-K39252998
ABCC4,NAQUOTINIB (BRD:BRD-K64114733-066-03-9),0.08417241186255521,BRD-K64114733
ABCC4,CALCIFEDIOL (BRD:BRD-K77175907-001-08-0),0.08399424839418776,BRD-K77175907
ABCC4,DINOTEFURAN (BRD:BRD-K00084839-001-01-9),0.08388584151124255,BRD-K00084839
ABCC4,SEMAGACESTAT (BRD:BRD-K81957469-001-01-0),0.08368517764877484,BRD-K81957469
ABCC4,BMS-690514 (BRD:BRD-K76239644-001-01-8),0.08330701368181787,BRD-K76239644
ABCC4,LOXAPINE (BRD:BRD-K39915878-036-24-4),0.08275156004431454,BRD-K39915878
ABCC4,CALCIPOTRIOL (BRD:BRD-K56429665-001-09-6),0.08272374654667557,BRD-K56429665
ABCC4,ARRY-886 (BRD:BRD-K57080016-001-15-9),0.08253874644637905,BRD-K57080016
ABCC4,DELPAZOLID (BRD:BRD-K00003363-001-01-9),0.08238142110268064,BRD-K00003363
ABCC4,KW-2478 (BRD:BRD-K41213548-001-02-0),0.08229121495489643,BRD-K41213548
ABCC4,SCH-58261 (BRD:BRD-K81225797-001-02-3),0.08216443409586092,BRD-K81225797
ABCC4,FLUCICLOVINE (BRD:BRD-K00085357-001-01-9),0.08187156912286205,BRD-K00085357
ABCC4,RS-17053 (BRD:BRD-K76840893-003-02-5),0.0809071147692169,BRD-K76840893
ABCC4,17-HYDROXYPROGESTERONE-CAPROATE (BRD:BRD-A29731977-001-04-5),0.0808822486060059,BRD-A29731977
ABCC4,AM-580 (BRD:BRD-K06854232-001-19-9),0.08072432933723261,BRD-K06854232
ABCC4,BAY1125976 (BRD:BRD-K00003357-001-01-9),0.08071279389522082,BRD-K00003357
ABCC4,PROPRANOLOL-(S) (BRD:BRD-K13994703-003-15-8),0.08067627198107276,BRD-K13994703
ABCC4,DACOMITINIB (BRD:BRD-K57169635-001-04-5),0.08050378207134118,BRD-K57169635
ABCC4,LY3200882 (BRD:BRD-K00003446-001-01-9),0.08044974920667121,BRD-K00003446
ABCC4,PAFURAMIDINE (BRD:BRD-K68805147-001-01-8),0.08021014992475844,BRD-K68805147
ABCC4,PX-478 (BRD:BRD-A26835809-300-01-3),0.08003452150521066,BRD-A26835809
ABCC4,PF-06447475 (BRD:BRD-K83114366-001-02-8),0.07999958917745974,BRD-K83114366
ABCC4,XIPAMIDE (BRD:BRD-K27393415-001-01-0),0.07999053417704836,BRD-K27393415
ABCC4,COPANLISIB (BRD:BRD-K24666289-001-04-9),0.07986873367545794,BRD-K24666289
ABCC4,PF-573228 (BRD:BRD-K79239947-001-06-8),0.07974283789517822,BRD-K79239947
ABCC4,PARTHENOLIDE (BRD:BRD-K98548675-001-05-9),0.07966418322591873,BRD-K98548675
ABCC4,MRTX1133 (BRD:BRD-K00104122-001-01-9),0.07961088094061032,BRD-K00104122
ABCC4,LANSOPRAZOLE (BRD:BRD-A49172652-001-27-1),0.07940883839736745,BRD-A49172652
ABCC4,NQDI-1 (BRD:BRD-K61918008-001-07-1),0.0793470355793443,BRD-K61918008
ABCC4,RIMACALIB (BRD:BRD-K00076949-001-02-9),0.07933168133027615,BRD-K00076949
ABCC4,TUBASTATIN-A (BRD:BRD-K00627859-003-03-7),0.079283202570538,BRD-K00627859
ABCC4,S55746 (BRD:BRD-K00091090-001-01-9),0.07923743094947569,BRD-K00091090
ABCC4,CLEVIPREX (BRD:BRD-A01563671-001-02-7),0.07918032676407384,BRD-A01563671
ABCC4,DEFLAZACORT (BRD:BRD-K96006502-001-02-6),0.07891993878119319,BRD-K96006502
ABCC4,SULFAMETER (BRD:BRD-K87492696-001-16-5),0.07889766557616217,BRD-K87492696
ABCC4,SBI-115 (BRD:BRD-K00005340-001-01-9),0.07874591168325272,BRD-K00005340
ABCC4,ATROPINE-OXIDE (BRD:BRD-K00004526-001-01-9),0.07865824881600672,BRD-K00004526
ABCC4,ACETOHYDROXAMIC-ACID (BRD:BRD-K21615095-001-08-4),0.07853804619652772,BRD-K21615095
ABCC4,RN-1734 (BRD:BRD-K95581532-001-01-5),0.07836863804317304,BRD-K95581532
ABCC4,GRANISETRON (BRD:BRD-A10967948-003-06-3),0.07818824408040158,BRD-A10967948
ABCC4,PFK-158 (BRD:BRD-K28010364-001-01-0),0.07802449691955496,BRD-K28010364
ABCC4,6-THIO-2'-DEOXYGUANOSINE (BRD:BRD-K00091271-001-01-9),0.0779908991970456,BRD-K00091271
ABCC4,BUTENAFINE (BRD:BRD-K90630139-003-05-9),0.07716283195675676,BRD-K90630139
ABCC4,WZ8040 (BRD:BRD-K81728688-001-04-4),0.07711060693203907,BRD-K81728688
ABCC4,WALRYCIN-B (BRD:BRD-K01129913-001-01-5),0.07700059363466685,BRD-K01129913
ABCC4,TTNPB (BRD:BRD-K49685476-001-15-9),0.07694191741979704,BRD-K49685476
ABCC4,C-021 (BRD:BRD-K98179423-300-01-3),0.07690982944529234,BRD-K98179423
ABCC4,VS-4718 (BRD:BRD-K09877029-001-01-2),0.07652717597016494,BRD-K09877029
ABCC4,SB-239063 (BRD:BRD-K82091397-001-03-0),0.07649750860222417,BRD-K82091397
ABCC4,LAS101057 (BRD:BRD-K00079404-001-02-9),0.07648607542437454,BRD-K00079404
ABCC4,CPI-203 (BRD:BRD-K15811707-001-02-0),0.07647629503771448,BRD-K15811707
ABCC4,BENZETHONIUM (BRD:BRD-K72723676-003-17-8),0.07632754249845801,BRD-K72723676
ABCC4,YO-01027 (BRD:BRD-K04622161-001-02-3),0.07631007807647178,BRD-K04622161
ABCC4,XL-647 (BRD:BRD-K03765900-001-01-9),0.07629107722146568,BRD-K03765900
ABCC4,IOHEXOL (BRD:BRD-A60217728-001-11-2),0.07623880116451422,BRD-A60217728
ABCC4,CUDC 101 (BRD:BRD-K41278234-001-03-0),0.07609324760928628,BRD-K41278234
ABCC4,TRAMETINIB (BRD:BRD-K12343256-001-08-9),0.07604580511511849,BRD-K12343256
ABCC4,BET-BAY-002 (BRD:BRD-K72735080-001-01-0),0.07595014652817604,BRD-K72735080
ABCC4,CANERTINIB (BRD:BRD-K50168500-001-07-9),0.07590049873410583,BRD-K50168500
ABCC4,MODALINE (BRD:BRD-K25317177-065-01-4),0.07573134561570515,BRD-K25317177
ABCC4,NVP-AEW541 (BRD:BRD-K24696047-001-02-3),0.07563165923459768,BRD-K24696047
ABCC4,LY3009120 (BRD:BRD-K38385169-001-04-5),0.07555919924139874,BRD-K38385169
ABCC4,BAY 2416964 (BRD:BRD-K00091085-001-01-9),0.0755565762420528,BRD-K00091085
ABCC4,CYCLOPIAZONIC-ACID (BRD:BRD-A10420615-001-04-4),0.07550053796313395,BRD-A10420615
ABCC4,MACITENTAN (BRD:BRD-K48812570-001-02-3),0.07537042237605115,BRD-K48812570
ABCC4,NEXTURASTAT-A (BRD:BRD-K70402238-001-02-8),0.07485956277087413,BRD-K70402238
ABCC4,AT-406 (BRD:BRD-K83030136-001-02-9),0.07460753823493152,BRD-K83030136
ABCC4,CARZENIDE (BRD:BRD-K09295674-001-09-8),0.07448762118620013,BRD-K09295674
ABCC4,TAK-733 (BRD:BRD-K26667523-001-02-5),0.07444353356424427,BRD-K26667523
ABCC4,GSK525762A (BRD:BRD-K08109215-001-06-4),0.07441141326808182,BRD-K08109215
ABCC4,CH5132799 (BRD:BRD-K28352084-001-02-3),0.07433742134572986,BRD-K28352084
ABCC4,AZD8835 (BRD:BRD-K82894950-001-01-0),0.0742770666349835,BRD-K82894950
ABCC4,JTC-801 (BRD:BRD-K17705806-003-04-4),0.07391477054955604,BRD-K17705806
ABCC4,GTP-14564 (BRD:BRD-K16664969-001-03-3),0.07361712073712777,BRD-K16664969
ABCC4,TIQUIZIUM (BRD:BRD-K77552740-004-01-0),0.07355463935747544,BRD-K77552740
