Gene,Drug,Pearson_Correlation,id
ABCC2,RIFAPENTINE (BRD:BRD-K28346421-001-06-8),0.1515268737897396,BRD-K28346421
ABCC2,PF-477736 (BRD:BRD-K03063480-001-06-6),0.15141321277279157,BRD-K03063480
ABCC2,LY2874455 (BRD:BRD-K17203476-001-01-9),0.15014875559683713,BRD-K17203476
ABCC2,HISTAMINE (BRD:BRD-K01674964-300-06-3),0.14972647280069157,BRD-K01674964
ABCC2,GR-113808 (BRD:BRD-K49945136-001-10-0),0.14952698311007953,BRD-K49945136
ABCC2,HA14-1 (BRD:BRD-K18163608-001-05-6),0.14950851598213152,BRD-K18163608
ABCC2,ELTROMBOPAG (BRD:BRD-K40496271-396-01-1),0.14931447215290328,BRD-K40496271
ABCC2,THZ2 (BRD:BRD-K95902121-001-01-0),0.148043810423458,BRD-K95902121
ABCC2,CFM-2 (BRD:BRD-K42859542-001-03-3),0.1470582700501169,BRD-K42859542
ABCC2,AFATINIB (BRD:BRD-K66175015-001-09-0),0.14693233678276613,BRD-K66175015
ABCC2,AT7867 (BRD:BRD-K12040459-001-06-0),0.14650371678423146,BRD-K12040459
ABCC2,ADAVIVINT (BRD:BRD-K00003499-001-01-9),0.1458388868425842,BRD-K00003499
ABCC2,GEMCITABINE-ELAIDATE (BRD:BRD-K09456915-001-01-2),0.14258018994843732,BRD-K09456915
ABCC2,LEDIPASVIR (BRD:BRD-K05446112-001-01-8),0.1417861926722261,BRD-K05446112
ABCC2,BENZYLDIMETHYLHEXADECYLAMMONIUM (BRD:BRD-K23403298-003-01-9),0.14178220759807936,BRD-K23403298
ABCC2,CUDC 101 (BRD:BRD-K41278234-001-03-0),0.14149412895573177,BRD-K41278234
ABCC2,RGFP966 (BRD:BRD-K61688984-001-02-9),0.14110497011007758,BRD-K61688984
ABCC2,CABERGOLINE (BRD:BRD-K86882815-001-03-2),0.1403402549055954,BRD-K86882815
ABCC2,TRIFLURIDINE (BRD:BRD-K03243820-001-25-3),0.1399887343519937,BRD-K03243820
ABCC2,10-DEACETYLBACCATIN (BRD:BRD-K96631475-001-04-0),0.13979533972271171,BRD-K96631475
ABCC2,INDISULAM (BRD:BRD-K17610631-001-03-3),0.1395987371023344,BRD-K17610631
ABCC2,MK 0457 (BRD:BRD-K59369769-001-20-3),0.1395568035573092,BRD-K59369769
ABCC2,DROXIDOPA (BRD:BRD-K20372197-001-03-1),0.13953904135856937,BRD-K20372197
ABCC2,CH-5183284 (BRD:BRD-K11683436-001-01-7),0.13942711809791,BRD-K11683436
ABCC2,NSC-5844 (BRD:BRD-K73799155-001-01-5),0.13888684661825368,BRD-K73799155
ABCC2,FK-962 (BRD:BRD-K80607346-001-01-1),0.1386826449643776,BRD-K80607346
ABCC2,OSI 930 OSI930 (BRD:BRD-K25340465-001-11-1),0.13814322228904016,BRD-K25340465
ABCC2,DRONEDARONE (BRD:BRD-K05524748-003-04-4),0.13802556608894853,BRD-K05524748
ABCC2,TRIFLURIDINE (BRD:BRD-K03243820-001-23-8),0.1371125457748779,BRD-K03243820
ABCC2,DOMIPHEN (BRD:BRD-K30431096-004-01-3),0.13649025209227333,BRD-K30431096
ABCC2,BITOPERTIN (BRD:BRD-K13756951-001-01-4),0.13612181395198744,BRD-K13756951
ABCC2,THIOSTREPTON (BRD:BRD-K58049875-001-04-7),0.1353353489218446,BRD-K58049875
ABCC2,CYCLOVALONE (BRD:BRD-K59866480-001-07-3),0.13521696272103573,BRD-K59866480
ABCC2,DACARBAZINE (BRD:BRD-K35520305-001-17-7),0.13457336281301194,BRD-K35520305
ABCC2,OXYPHENCYCLIMINE (BRD:BRD-A58193911-003-18-7),0.1343005746458316,BRD-A58193911
ABCC2,PFK-015 (BRD:BRD-K95573441-001-01-2),0.1336885952226466,BRD-K95573441
ABCC2,METAPROTERENOL (BRD:BRD-A07780951-065-10-0),0.13367820926989432,BRD-A07780951
ABCC2,THONZONIUM (BRD:BRD-K13387373-004-14-5),0.13364908477698878,BRD-K13387373
ABCC2,GALLAMINE-TRIETHIODIDE (BRD:BRD-K43106192-320-11-8),0.13356763504689037,BRD-K43106192
ABCC2,BAICALEIN (BRD:BRD-K72327355-001-14-7),0.13332663071279036,BRD-K72327355
ABCC2,PILSICAINIDE (BRD:BRD-K83245588-001-01-4),0.13304673265742012,BRD-K83245588
ABCC2,GMX1778 (BRD:BRD-K69832040-001-01-9),0.13275875190668582,BRD-K69832040
ABCC2,SKI-II (BRD:BRD-K20755323-001-05-9),0.13228233537814102,BRD-K20755323
ABCC2,LEVOBUNOLOL-(+/-) (BRD:BRD-A46876182-003-02-8),0.1321629854838956,BRD-A46876182
ABCC2,ANDROGRAPHOLIDE (BRD:BRD-A86619021-001-04-8),0.13138776665875668,BRD-A86619021
ABCC2,PF-04620110 (BRD:BRD-K30550578-001-01-3),0.13130806383146004,BRD-K30550578
ABCC2,AZAGUANINE-8 (BRD:BRD-K53114651-001-12-7),0.13116030744517315,BRD-K53114651
ABCC2,ACETYL-L-LEUCINE (BRD:BRD-K27406233-001-07-7),0.13093521459721508,BRD-K27406233
ABCC2,APTO-253 (BRD:BRD-K68003372-001-01-6),0.13072381093622,BRD-K68003372
ABCC2,RO-106-9920 (BRD:BRD-A53134341-001-03-2),0.1304831518954859,BRD-A53134341
ABCC2,4E1RCAT (BRD:BRD-K67173685-001-06-9),0.12997190582394136,BRD-K67173685
ABCC2,PUROMYCIN (BRD:BRD-A28970875-300-04-9),0.12978606193764786,BRD-A28970875
ABCC2,BAY-11-7082 (BRD:BRD-K15025317-001-15-1),0.12967491164616426,BRD-K15025317
ABCC2,BARASERTIB (BRD:BRD-K31928526-001-02-1),0.1292924710932197,BRD-K31928526
ABCC2,TALAZOPARIB (BRD:BRD-K95142244-001-01-5),0.12927757139701881,BRD-K95142244
ABCC2,DANUSERTIB (BRD:BRD-K07881437-001-03-8),0.1290081164923924,BRD-K07881437
ABCC2,M-3M3FBS (BRD:BRD-K09635314-001-03-4),0.1289122038022451,BRD-K09635314
ABCC2,DEXLANSOPRAZOLE (BRD:BRD-K05900209-001-03-4),0.1287205577835223,BRD-K05900209
ABCC2,GLUTATHIONE (BRD:BRD-K69346723-001-04-8),0.12793780385376322,BRD-K69346723
ABCC2,CANERTINIB (BRD:BRD-K50168500-001-07-9),0.12771433353661968,BRD-K50168500
ABCC2,SRC-KINASE-INHIBITOR-I (BRD:BRD-K50495309-001-02-0),0.12755627195613384,BRD-K50495309
ABCC2,NERATINIB (BRD:BRD-K85606544-001-09-1),0.1275461122294101,BRD-K85606544
ABCC2,RADEZOLID (BRD:BRD-K84683831-001-01-0),0.1270937144855053,BRD-K84683831
ABCC2,C646 (BRD:BRD-K73383190-001-03-1),0.12701972072983556,BRD-K73383190
ABCC2,SULBENTINE (BRD:BRD-K72384124-001-08-0),0.12618463418376913,BRD-K72384124
ABCC2,AZD7762 (BRD:BRD-K86525559-001-07-8),0.12599268222188675,BRD-K86525559
ABCC2,ETOPOSIDE (BRD:BRD-K37798499-001-27-2),0.12591401375211655,BRD-K37798499
ABCC2,BORNYL-ACETATE (BRD:BRD-A41385909-001-01-3),0.1258836186388854,BRD-A41385909
ABCC2,MENADIONE (BRD:BRD-K78126613-001-28-5),0.12569191392704585,BRD-K78126613
ABCC2,ANLOTINIB (BRD:BRD-K36949735-001-01-1),0.12557961019612127,BRD-K36949735
ABCC2,PREDNISOLONE-ACETATE (BRD:BRD-A01643550-001-04-9),0.1254609721284906,BRD-A01643550
ABCC2,SIMVASTATIN (BRD:BRD-K22134346-001-24-9),0.12485709640050933,BRD-K22134346
ABCC2,PDE10-IN-1 (BRD:BRD-K38145871-001-01-8),0.1246101932324307,BRD-K38145871
ABCC2,DANUSERTIB (BRD:BRD-K07881437-001-04-6),0.12461014864497348,BRD-K07881437
ABCC2,UK-5099 (BRD:BRD-K19558579-001-02-9),0.12433622288220399,BRD-K19558579
ABCC2,MEVASTATIN (BRD:BRD-K94441233-001-13-0),0.12423547129762538,BRD-K94441233
ABCC2,RWJ-67657 (BRD:BRD-K07074923-001-01-5),0.12419033480492951,BRD-K07074923
ABCC2,FLUVASTATIN (BRD:BRD-K66296774-236-11-3),0.12402242268031577,BRD-K66296774
ABCC2,UNC-1215 (BRD:BRD-K83189926-001-03-1),0.12392637022855058,BRD-K83189926
ABCC2,CINEPAZIDE (BRD:BRD-K46839850-050-04-2),0.12391726082237216,BRD-K46839850
ABCC2,ICG-001 (BRD:BRD-K94455792-001-01-8),0.12385114807976719,BRD-K94455792
ABCC2,MELPHALAN (BRD:BRD-K87827419-001-16-8),0.1232441903323518,BRD-K87827419
ABCC2,NIKETHAMIDE (BRD:BRD-K91544578-001-03-8),0.12297915994380391,BRD-K91544578
ABCC2,BATIMASTAT (BRD:BRD-K82818427-001-02-2),0.12279652814109182,BRD-K82818427
ABCC2,9-AMINOCAMPTOTHECIN (BRD:BRD-K09291936-001-13-3),0.12279257418971153,BRD-K09291936
ABCC2,CROTAMITON (BRD:BRD-K57179821-001-15-4),0.1223752403997989,BRD-K57179821
ABCC2,PETCM (BRD:BRD-A93477898-001-04-2),0.12225403394027856,BRD-A93477898
ABCC2,CLOPAMIDE (BRD:BRD-A85651701-001-19-7),0.12214105293980874,BRD-A85651701
ABCC2,CIMATEROL (BRD:BRD-A65440446-001-04-1),0.12192497655730329,BRD-A65440446
ABCC2,ORIDONIN (BRD:BRD-K23925186-001-02-8),0.1216777907398632,BRD-K23925186
ABCC2,WARFARIN (BRD:BRD-A24514565-001-09-7),0.12166419984282384,BRD-A24514565
ABCC2,DACOMITINIB (BRD:BRD-K57169635-001-04-5),0.12159463462296961,BRD-K57169635
ABCC2,THEOBROMINE (BRD:BRD-K34888156-213-01-4),0.12102312773238355,BRD-K34888156
ABCC2,FENOTEROL (BRD:BRD-A97104540-004-15-0),0.12089612922667806,BRD-A97104540
ABCC2,NELFINAVIR (BRD:BRD-K74117820-066-10-8),0.12089171800235973,BRD-K74117820
ABCC2,GSK 690693 (BRD:BRD-K25325018-001-05-6),0.12064747744440778,BRD-K25325018
ABCC2,PERETINOIN (BRD:BRD-K99431849-001-01-7),0.12060456057074823,BRD-K99431849
ABCC2,ONO-4059 (BRD:BRD-A13689093-001-01-8),0.12043932220754712,BRD-A13689093
ABCC2,CRIZOTINIB-(S) (BRD:BRD-K40308497-001-02-0),0.12043040551895377,BRD-K40308497
ABCC2,CF102 (BRD:BRD-K52396582-001-06-7),0.12037236934557573,BRD-K52396582
ABCC2,ACECAINIDE (BRD:BRD-K07753030-003-17-6),0.12034170316770278,BRD-K07753030
ABCC2,TASELISIB (BRD:BRD-K44844162-001-01-6),0.12007721989008653,BRD-K44844162
ABCC2,SPAGLUMIC-ACID (BRD:BRD-K68405354-001-06-4),0.1200697316440653,BRD-K68405354
ABCC2,NBI-27914 (BRD:BRD-K61177364-003-02-9),0.11968059772182033,BRD-K61177364
ABCC2,PARTHENOLIDE-(-) (BRD:BRD-K34851558-001-02-3),0.11965861241520243,BRD-K34851558
ABCC2,UNC2025 (BRD:BRD-K91283740-003-01-6),0.119471325655167,BRD-K91283740
ABCC2,HESPERADIN (BRD:BRD-K58122457-001-02-2),0.11916405939541647,BRD-K58122457
ABCC2,LINCOMYCIN (BRD:BRD-K08033334-003-04-3),0.1190665999795288,BRD-K08033334
ABCC2,BRIGATINIB (BRD:BRD-K56032964-001-02-1),0.11888736288544302,BRD-K56032964
ABCC2,CHOLECALCIFEROL (BRD:BRD-K62779383-001-05-5),0.11804603455055392,BRD-K62779383
ABCC2,TILORONE (BRD:BRD-K34568562-001-04-3),0.1179340417470312,BRD-K34568562
ABCC2,CARBOXYPYRIDINE-DISULFIDE (BRD:BRD-K26530649-001-01-6),0.11767624156983024,BRD-K26530649
ABCC2,TOFACITINIB (BRD:BRD-K31283835-048-04-4),0.11735447300144045,BRD-K31283835
ABCC2,AZ 960 (BRD:BRD-K64888243-001-03-7),0.11722252309306917,BRD-K64888243
ABCC2,TELITHROMYCIN (BRD:BRD-A94008949-001-01-9),0.11659351813409623,BRD-A94008949
ABCC2,GW-788388 (BRD:BRD-K78086729-001-02-7),0.11654848219084268,BRD-K78086729
ABCC2,GSK256066 (BRD:BRD-K37590257-001-02-8),0.11646194573901242,BRD-K37590257
ABCC2,EPZ011989 (BRD:BRD-K87468701-001-01-0),0.11628462618465349,BRD-K87468701
ABCC2,GSK 1904529A (BRD:BRD-K04833372-001-06-2),0.11621022044591485,BRD-K04833372
ABCC2,PD-168393 (BRD:BRD-K17702546-001-03-2),0.11604703372358777,BRD-K17702546
ABCC2,BML-284 (BRD:BRD-K42624714-001-04-1),0.11601812772381799,BRD-K42624714
ABCC2,CHLORAMBUCIL (BRD:BRD-K29458283-001-29-9),0.11592033556771437,BRD-K29458283
ABCC2,EDOXABAN (BRD:BRD-K29322660-001-01-9),0.11563559126580598,BRD-K29322660
ABCC2,STATTIC (BRD:BRD-K17061841-001-03-5),0.11552968300457443,BRD-K17061841
ABCC2,TRIAPINE (BRD:BRD-K01669786-001-02-2),0.11533389346733856,BRD-K01669786
ABCC2,ROFLUMILAST (BRD:BRD-K03194791-001-04-8),0.11533034959842846,BRD-K03194791
ABCC2,DIPYRIDAMOLE (BRD:BRD-K86301799-001-34-8),0.11524742591461268,BRD-K86301799
ABCC2,TC-G-1000 (BRD:BRD-K27010807-050-02-9),0.11523854675518264,BRD-K27010807
ABCC2,RO-25-6981 (BRD:BRD-K51541829-050-01-0),0.11523767422672164,BRD-K51541829
ABCC2,TEDIZOLID-PHOSPHATE (BRD:BRD-K89121095-001-01-7),0.11477814224914416,BRD-K89121095
ABCC2,GANT-61 (BRD:BRD-K09485525-001-03-9),0.11477263190706322,BRD-K09485525
ABCC2,AZ-10353926 (BRD:BRD-K19540840-001-09-4),0.11466917595955001,BRD-K19540840
ABCC2,TA-01 (BRD:BRD-K79856806-001-01-0),0.11464471158750773,BRD-K79856806
ABCC2,PF-05212384 (BRD:BRD-K07955840-001-02-3),0.11441725631002321,BRD-K07955840
ABCC2,EPINEPHRINE (BRD:BRD-K63126190-003-01-6),0.11438050228010678,BRD-K63126190
ABCC2,TOPOTECAN (BRD:BRD-K55696337-003-24-4),0.11427666717575298,BRD-K55696337
ABCC2,VITAMIN-B12 (BRD:BRD-A75369945-001-01-2),0.11425621140156342,BRD-A75369945
ABCC2,AZATHIOPRINE (BRD:BRD-K32821942-001-21-3),0.11410151196027551,BRD-K32821942
ABCC2,VOLINANSERIN (BRD:BRD-K23647661-001-02-2),0.11408630270005564,BRD-K23647661
ABCC2,BRONOPOL (BRD:BRD-K33457401-001-02-9),0.11394916853829129,BRD-K33457401
ABCC2,AVANAFIL (BRD:BRD-K65781196-001-03-0),0.11383147226814817,BRD-K65781196
ABCC2,FAMCICLOVIR (BRD:BRD-K45033733-001-12-2),0.11324791790006153,BRD-K45033733
ABCC2,NSC-663284 (BRD:BRD-K03109492-001-02-2),0.11321259301310085,BRD-K03109492
ABCC2,PYRONARIDINE (BRD:BRD-K73132780-001-01-2),0.11313382195062306,BRD-K73132780
ABCC2,CEP-40783 (BRD:BRD-K00003396-001-01-9),0.11285710403643942,BRD-K00003396
ABCC2,BUTENAFINE (BRD:BRD-K90630139-003-05-9),0.1128222685822184,BRD-K90630139
ABCC2,MEPARFYLON (BRD:BRD-A11662333-001-03-3),0.1126225632798703,BRD-A11662333
ABCC2,ASC-J9 (BRD:BRD-K30331124-001-04-9),0.11228215496813215,BRD-K30331124
ABCC2,BAY1217389 (BRD:BRD-K00003143-001-01-9),0.11197107932659724,BRD-K00003143
ABCC2,SKF-96365 (BRD:BRD-A72703248-003-04-9),0.11162353859453243,BRD-A72703248
ABCC2,OXOLINIC-ACID (BRD:BRD-K73394555-237-01-1),0.1116179562083571,BRD-K73394555
ABCC2,METHYLPREDNISOLONE-SODIUM-SUCCINATE (BRD:BRD-A45044890-236-02-3),0.11151532547341611,BRD-A45044890
ABCC2,SEP-227900 (BRD:BRD-K49504902-001-01-6),0.11148002144078963,BRD-K49504902
ABCC2,TRAP-101 (BRD:BRD-K69837166-003-02-0),0.11125746807681923,BRD-K69837166
ABCC2,BAICALIN (BRD:BRD-K49962337-001-02-9),0.1111739199570556,BRD-K49962337
ABCC2,PIPERINE (BRD:BRD-K59522102-001-15-3),0.11104808338872474,BRD-K59522102
ABCC2,BMS-690514 (BRD:BRD-K76239644-001-01-8),0.11096753381444308,BRD-K76239644
ABCC2,KI-16425 (BRD:BRD-A25569250-001-03-3),0.11088532732029568,BRD-A25569250
ABCC2,DFB (BRD:BRD-K82002057-001-01-2),0.11088092055550541,BRD-K82002057
ABCC2,FPH1-(BRD-6125) (BRD:BRD-K61250484-001-02-3),0.1107267203131146,BRD-K61250484
ABCC2,AZITHROMYCIN (BRD:BRD-K74501079-001-18-1),0.11059475880103342,BRD-K74501079
ABCC2,ANANDAMIDE (BRD:BRD-K42352790-001-05-3),0.11056088587525183,BRD-K42352790
ABCC2,CILOMILAST (BRD:BRD-K38473998-001-02-0),0.11040279247935667,BRD-K38473998
ABCC2,HIGENAMINE (BRD:BRD-A55204514-003-01-2),0.11030694232227199,BRD-A55204514
ABCC2,PFI-1 (BRD:BRD-K13094524-001-07-5),0.11019568947726223,BRD-K13094524
ABCC2,M-39831 (BRD:BRD-K32107296-001-16-9),0.10988781358871451,BRD-K32107296
ABCC2,PHA-680632 (BRD:BRD-K09443272-001-03-3),0.10967905392913119,BRD-K09443272
ABCC2,MERBARONE (BRD:BRD-K45152786-001-08-4),0.10965624717979833,BRD-K45152786
ABCC2,PREDNISOLONE-ACETATE (BRD:BRD-K45664306-001-19-6),0.10965369858544453,BRD-K45664306
ABCC2,PP-1 (BRD:BRD-K47598052-001-15-8),0.10951957352247992,BRD-K47598052
ABCC2,MARBOFLOXACIN (BRD:BRD-K71926323-001-14-6),0.10938734656117195,BRD-K71926323
ABCC2,AJ76-(+) (BRD:BRD-K76677554-003-02-1),0.10937581710501994,BRD-K76677554
ABCC2,KPT-276 (BRD:BRD-K75352575-001-01-3),0.10927761716696215,BRD-K75352575
ABCC2,UNC2250 (BRD:BRD-K01773560-001-02-4),0.10914224565927996,BRD-K01773560
ABCC2,TENIPOSIDE (BRD:BRD-A35588707-001-05-5),0.10913270043355013,BRD-A35588707
ABCC2,CLONAZEPAM (BRD:BRD-K38183498-001-02-0),0.10901962403168751,BRD-K38183498
ABCC2,OCINAPLON (BRD:BRD-K92581468-001-01-6),0.1087923022919056,BRD-K92581468
ABCC2,SINCALIDE (BRD:BRD-K00003334-001-01-9),0.10873377675713089,BRD-K00003334
ABCC2,ARIPIPRAZOLE (BRD:BRD-K70358946-001-15-7),0.10862851510289157,BRD-K70358946
ABCC2,2-CHLOROPYRAZINE (BRD:BRD-K84075000-001-05-5),0.10857403527078298,BRD-K84075000
ABCC2,ETHYLNOREPINEPHRINE (BRD:BRD-A68509429-003-03-9),0.10855854516018654,BRD-A68509429
ABCC2,ACPC (BRD:BRD-K66465025-001-05-1),0.10851448512518988,BRD-K66465025
ABCC2,TROMETAMOL (BRD:BRD-K47978074-001-02-4),0.10832348634179,BRD-K47978074
ABCC2,DIHYDROERGOCRISTINE (BRD:BRD-K97440753-066-18-1),0.10790515902438397,BRD-K97440753
ABCC2,PAMIDRONATE (BRD:BRD-K58513245-304-02-7),0.10754825898273529,BRD-K58513245
ABCC2,FEXINIDAZOLE (BRD:BRD-K37069697-001-01-3),0.10743157136445332,BRD-K37069697
ABCC2,ORIDONIN (BRD:BRD-K23925186-001-01-0),0.10727274278859007,BRD-K23925186
ABCC2,AFALANINE (BRD:BRD-K53205568-001-02-6),0.10701828194510714,BRD-K53205568
ABCC2,TC-S-7003 (BRD:BRD-K34362291-001-02-9),0.10695124704246003,BRD-K34362291
ABCC2,IDRONOXIL (BRD:BRD-K74671368-001-01-8),0.10682361607197825,BRD-K74671368
ABCC2,LETOSTEINE (BRD:BRD-A32597168-001-03-6),0.1064530895147958,BRD-A32597168
ABCC2,G-15 (BRD:BRD-M30288325-001-01-4),0.10640155109535826,BRD-M30288325
ABCC2,CIPROFIBRATE (BRD:BRD-A49358627-001-14-6),0.10639516564932457,BRD-A49358627
ABCC2,KI-8751 (BRD:BRD-K47150025-001-05-3),0.10637992762343482,BRD-K47150025
ABCC2,FLUOROMETHOLONE (BRD:BRD-A13133631-001-04-0),0.1062799788727548,BRD-A13133631
ABCC2,KI-20227 (BRD:BRD-A88787317-001-01-0),0.10621077187642346,BRD-A88787317
ABCC2,ISOXSUPRINE (BRD:BRD-A16700644-003-04-4),0.10610218301707947,BRD-A16700644
ABCC2,DEXRAZOXANE (BRD:BRD-K07265709-003-05-6),0.10608463317902883,BRD-K07265709
ABCC2,LY2608204 (BRD:BRD-K12068470-001-02-5),0.10590885308207179,BRD-K12068470
ABCC2,SULFABENZAMIDE (BRD:BRD-K59983611-001-21-9),0.10584828274964127,BRD-K59983611
ABCC2,SGI-1027 (BRD:BRD-K61228301-001-01-2),0.10582039968229076,BRD-K61228301
ABCC2,DASATINIB (BRD:BRD-K49328571-001-15-0),0.10580086790598096,BRD-K49328571
ABCC2,WHI-P154 (BRD:BRD-K07487750-001-03-3),0.10561671162920729,BRD-K07487750
ABCC2,MIBAMPATOR (BRD:BRD-K42981054-001-01-9),0.10555715052581763,BRD-K42981054
ABCC2,GNF-2 (BRD:BRD-K97056771-001-13-1),0.10534968015957168,BRD-K97056771
ABCC2,TRICIRIBINE (BRD:BRD-K80431395-001-07-3),0.10511787337965994,BRD-K80431395
ABCC2,GSK1059615 (BRD:BRD-K06750613-001-07-3),0.10499212989270389,BRD-K06750613
ABCC2,LICOCHALCONE-A (BRD:BRD-K26011976-001-01-0),0.1049389736280925,BRD-K26011976
ABCC2,QUININE (BRD:BRD-K07940445-310-02-9),0.10485824197132093,BRD-K07940445
ABCC2,SB-225002 (BRD:BRD-K61323504-001-04-0),0.10484811228127554,BRD-K61323504
ABCC2,CENISERTIB (BRD:BRD-K00075754-001-02-9),0.10444897898249196,BRD-K00075754
ABCC2,BALOXAVIR (BRD:BRD-K00003496-001-01-9),0.10433514779489722,BRD-K00003496
ABCC2,DEXTROSE (BRD:BRD-K51431759-001-02-9),0.10433161993491426,BRD-K51431759
ABCC2,YK 4-279 (BRD:BRD-A62182663-001-03-0),0.10419209381167693,BRD-A62182663
ABCC2,GSK-1070916 (BRD:BRD-K36740062-001-06-6),0.10412409951974014,BRD-K36740062
ABCC2,SB-408124 (BRD:BRD-K53913732-001-05-9),0.1040752548533013,BRD-K53913732
ABCC2,BRIVANIB-ALANINATE (BRD:BRD-K57187269-001-02-4),0.10390393137146321,BRD-K57187269
