Gene,Drug,Pearson_Correlation,id
ABCC3,PEXMETINIB (BRD:BRD-K53405000-001-02-8),0.2531274129820001,BRD-K53405000
ABCC3,ORIDONIN (BRD:BRD-K23925186-001-01-0),0.25214461197336635,BRD-K23925186
ABCC3,BENZETHONIUM (BRD:BRD-K72723676-003-17-8),0.25141442722333174,BRD-K72723676
ABCC3,OSI 930 OSI930 (BRD:BRD-K25340465-001-11-1),0.25031533318723076,BRD-K25340465
ABCC3,NSC-3852 (BRD:BRD-K13169950-001-14-4),0.25024715643152734,BRD-K13169950
ABCC3,ENCORAFENIB (BRD:BRD-A56085258-001-01-8),0.24833691572028133,BRD-A56085258
ABCC3,BROXURIDINE (BRD:BRD-K79095980-001-09-6),0.24653812364306607,BRD-K79095980
ABCC3,CCG-50014 (BRD:BRD-K08893438-001-04-9),0.24128020150227608,BRD-K08893438
ABCC3,ARTESUNATE (BRD:BRD-K54634444-001-05-9),0.24082775064207065,BRD-K54634444
ABCC3,AZD3965 (BRD:BRD-K25210703-001-01-9),0.2406154820273525,BRD-K25210703
ABCC3,INARIGIVIR (BRD:BRD-K00003532-001-01-9),0.2402138080387637,BRD-K00003532
ABCC3,BIX-01294 (BRD:BRD-K26818574-305-04-3),0.23993717036431017,BRD-K26818574
ABCC3,RYUVIDINE (BRD:BRD-K06426971-001-02-7),0.23959589332004508,BRD-K06426971
ABCC3,TAK-632 (BRD:BRD-K31866293-001-01-6),0.23686672976528703,BRD-K31866293
ABCC3,C188-9 (BRD:BRD-K00003114-001-01-9),0.23638417145992205,BRD-K00003114
ABCC3,RO-106-9920 (BRD:BRD-A53134341-001-03-2),0.2340643171910539,BRD-A53134341
ABCC3,PLIXORAFENIB (BRD:BRD-K53723268-001-01-3),0.23387865394377366,BRD-K53723268
ABCC3,BAFETINIB (BRD:BRD-A75975749-001-01-4),0.23380030193758886,BRD-A75975749
ABCC3,INFIGRATINIB (BRD:BRD-K42728290-001-09-1),0.2335365848224677,BRD-K42728290
ABCC3,RAF265 (BRD:BRD-K93123848-001-04-1),0.23317766808816162,BRD-K93123848
ABCC3,ORIDONIN (BRD:BRD-K23925186-001-02-8),0.23288853161465742,BRD-K23925186
ABCC3,"2,3-DCPE (BRD:BRD-K61734568-003-02-1)",0.2317115872706976,BRD-K61734568
ABCC3,EDO-S101 (BRD:BRD-K00003432-001-01-9),0.23087616031507666,BRD-K00003432
ABCC3,TAK-960 (BRD:BRD-K48059512-003-01-0),0.22985268795380814,BRD-K48059512
ABCC3,NIRAPARIB (BRD:BRD-K54955827-001-02-2),0.22982647826885516,BRD-K54955827
ABCC3,MIK665 (BRD:BRD-K00005263-001-02-9),0.22821637955306626,BRD-K00005263
ABCC3,IDRONOXIL (BRD:BRD-K74671368-001-01-8),0.22739567426750826,BRD-K74671368
ABCC3,BRONOPOL (BRD:BRD-K33457401-001-02-9),0.22563555189001866,BRD-K33457401
ABCC3,THONZONIUM (BRD:BRD-K13387373-004-14-5),0.22351974643817005,BRD-K13387373
ABCC3,BI-78D3 (BRD:BRD-K73982490-001-02-9),0.2207059647308311,BRD-K73982490
ABCC3,PFK-158 (BRD:BRD-K28010364-001-01-0),0.22044589795023745,BRD-K28010364
ABCC3,SKI-II (BRD:BRD-K20755323-001-05-9),0.22015194257541848,BRD-K20755323
ABCC3,AMG-397 (BRD:BRD-K00108790-001-01-9),0.21994628419858184,BRD-K00108790
ABCC3,JD-5037 (BRD:BRD-K00003271-001-01-9),0.21928083389825995,BRD-K00003271
ABCC3,ANLOTINIB (BRD:BRD-K36949735-001-01-1),0.2185106346944084,BRD-K36949735
ABCC3,RP-54745 (BRD:BRD-K00073937-001-02-9),0.21800824772333285,BRD-K00073937
ABCC3,APY-29 (BRD:BRD-K17511755-001-02-9),0.21794273564097585,BRD-K17511755
ABCC3,BW-348U87 (BRD:BRD-K00004593-001-01-9),0.21687281380450857,BRD-K00004593
ABCC3,GDC-0879 (BRD:BRD-K67578145-001-09-7),0.2164954621811625,BRD-K67578145
ABCC3,ZK-93423 (BRD:BRD-K33882852-003-02-8),0.2153633654363105,BRD-K33882852
ABCC3,AZ-628 (BRD:BRD-K05804044-001-06-0),0.21529921226941895,BRD-K05804044
ABCC3,ATORVASTATIN (BRD:BRD-K69726342-238-02-4),0.21372559665624896,BRD-K69726342
ABCC3,VINFLUNINE (BRD:BRD-K64120610-046-01-9),0.21334000451072793,BRD-K64120610
ABCC3,NIFUROXAZIDE (BRD:BRD-K68188368-001-09-4),0.21294609530205819,BRD-K68188368
ABCC3,BX-912 (BRD:BRD-K49669041-001-08-4),0.2120821406443441,BRD-K49669041
ABCC3,TW 37 (BRD:BRD-K28360340-001-08-3),0.2117183107684182,BRD-K28360340
ABCC3,ANDROGRAPHOLIDE (BRD:BRD-A86619021-001-04-8),0.21133282380199775,BRD-A86619021
ABCC3,S63845 (BRD:BRD-K91876515-001-03-9),0.20977509740680836,BRD-K91876515
ABCC3,STATTIC (BRD:BRD-K17061841-001-03-5),0.20975462792026364,BRD-K17061841
ABCC3,PRI-724 (BRD:BRD-K00091108-001-01-9),0.2092461080989156,BRD-K00091108
ABCC3,NH125 (BRD:BRD-K31086665-005-04-6),0.20864183635613415,BRD-K31086665
ABCC3,ANTIMONYL (BRD:BRD-A74328360-409-02-8),0.2086017501165363,BRD-A74328360
ABCC3,MELPHALAN (BRD:BRD-K87827419-001-16-8),0.20851607074807527,BRD-K87827419
ABCC3,CUDC 101 (BRD:BRD-K41278234-001-03-0),0.20834069048483336,BRD-K41278234
ABCC3,ETOPOSIDE-PHOSPHATE (BRD:BRD-K72533376-001-01-2),0.2062659194879709,BRD-K72533376
ABCC3,NVP-231 (BRD:BRD-K01573278-001-02-1),0.2055770191358755,BRD-K01573278
ABCC3,TRIFLURIDINE (BRD:BRD-K03243820-001-25-3),0.20530780813780852,BRD-K03243820
ABCC3,AZD5991 (BRD:BRD-K00005264-001-02-9),0.20497631882698833,BRD-K00005264
ABCC3,IKK-2-INHIBITOR-V (BRD:BRD-K74305673-001-06-2),0.2048773837153251,BRD-K74305673
ABCC3,PITAVASTATIN (BRD:BRD-K75958547-238-04-9),0.20447973871170688,BRD-K75958547
ABCC3,THIOSTREPTON (BRD:BRD-K58049875-001-04-7),0.20421882221876905,BRD-K58049875
ABCC3,SALINOMYCIN (BRD:BRD-A28301258-001-04-8),0.2038024956320652,BRD-A28301258
ABCC3,SB-225002 (BRD:BRD-K61323504-001-04-0),0.2031577962315389,BRD-K61323504
ABCC3,ELDECALCITOL (BRD:BRD-K00003316-001-01-9),0.202984496748437,BRD-K00003316
ABCC3,EVP4593 (BRD:BRD-K68395654-001-03-1),0.20211084453225348,BRD-K68395654
ABCC3,SP-141 (BRD:BRD-K28571773-001-01-6),0.20205013437639424,BRD-K28571773
ABCC3,CAFFEIC-ACID-PHENETHYL-ESTER (BRD:BRD-K96188950-001-16-9),0.20166348360843503,BRD-K96188950
ABCC3,WALRYCIN-B (BRD:BRD-K01129913-001-01-5),0.20164252438339325,BRD-K01129913
ABCC3,GSK269962 (BRD:BRD-K89464729-001-03-1),0.20125953121279913,BRD-K89464729
ABCC3,PF-477736 (BRD:BRD-K03063480-001-05-8),0.20037247108710002,BRD-K03063480
ABCC3,HALOPROGIN (BRD:BRD-K13238168-001-02-0),0.2002985148470743,BRD-K13238168
ABCC3,CNX-774 (BRD:BRD-K48443249-001-01-0),0.20028265941049592,BRD-K48443249
ABCC3,BITOPERTIN (BRD:BRD-K13756951-001-01-4),0.19991118473780506,BRD-K13756951
ABCC3,PALMATINE-CHLORIDE (BRD:BRD-K58466253-003-14-0),0.199348141187567,BRD-K58466253
ABCC3,REGORAFENIB (BRD:BRD-K16730910-001-07-3),0.1980361763146837,BRD-K16730910
ABCC3,DPC (BRD:BRD-K00004636-001-01-9),0.19785171505357657,BRD-K00004636
ABCC3,BALOXAVIR (BRD:BRD-K00003496-001-01-9),0.19752757475257088,BRD-K00003496
ABCC3,PENTAMIDINE (BRD:BRD-K13183738-317-10-2),0.19717004022790988,BRD-K13183738
ABCC3,POLYDATIN (BRD:BRD-K43236057-001-07-1),0.19670220806856198,BRD-K43236057
ABCC3,SB-505124 (BRD:BRD-K40109029-001-02-9),0.19659720383313103,BRD-K40109029
ABCC3,BVT-948 (BRD:BRD-K68567222-001-01-2),0.19596727590873186,BRD-K68567222
ABCC3,TANSHINONE-IIA (BRD:BRD-K00141480-001-15-4),0.1948792554580884,BRD-K00141480
ABCC3,SOBLIDOTIN (BRD:BRD-K00003174-001-01-9),0.19402548734504316,BRD-K00003174
ABCC3,SCRIPTAID (BRD:BRD-K22503835-001-11-0),0.19386428297643069,BRD-K22503835
ABCC3,NEXTURASTAT-A (BRD:BRD-K70402238-001-02-8),0.19383242493350805,BRD-K70402238
ABCC3,TANAPROGET (BRD:BRD-K99604664-001-01-1),0.1924249898010804,BRD-K99604664
ABCC3,ASP5878 (BRD:BRD-K00091280-001-01-9),0.19041886551586906,BRD-K00091280
ABCC3,SB-590885 (BRD:BRD-K78809024-001-05-7),0.19033458233807715,BRD-K78809024
ABCC3,SKLB1002 (BRD:BRD-K29895144-001-01-0),0.18956663693710576,BRD-K29895144
ABCC3,9-AMINOCAMPTOTHECIN (BRD:BRD-K09291936-001-13-3),0.1894863934642826,BRD-K09291936
ABCC3,CURCUMIN (BRD:BRD-K07572174-001-39-4),0.18931537102591114,BRD-K07572174
ABCC3,CH-5183284 (BRD:BRD-K11683436-001-01-7),0.18919527286617296,BRD-K11683436
ABCC3,KD025 (BRD:BRD-K88506063-001-01-8),0.1891458337914612,BRD-K88506063
ABCC3,PITAVASTATIN (BRD:BRD-K75958547-238-01-0),0.18877846359077596,BRD-K75958547
ABCC3,TEDIZOLID (BRD:BRD-K59436580-001-01-7),0.1886868708735899,BRD-K59436580
ABCC3,AMETANTRONE (BRD:BRD-K00004726-001-01-9),0.18825641355345546,BRD-K00004726
ABCC3,FIRSOCOSTAT (BRD:BRD-K00003236-001-01-9),0.18809990001570753,BRD-K00003236
ABCC3,CCT196969 (BRD:BRD-K00005244-001-01-9),0.18783104607965254,BRD-K00005244
ABCC3,APTO-253 (BRD:BRD-K68003372-001-01-6),0.18759773153618892,BRD-K68003372
ABCC3,FENRETINIDE (BRD:BRD-K89085489-001-23-2),0.1867875990051872,BRD-K89085489
ABCC3,ILORASERTIB (BRD:BRD-K00077460-001-02-9),0.18625425890439773,BRD-K00077460
ABCC3,REMDESIVIR (BRD:BRD-K00071599-001-02-9),0.18599863679664408,BRD-K00071599
ABCC3,AMUVATINIB (BRD:BRD-K66538826-001-07-2),0.18577117173035984,BRD-K66538826
ABCC3,OXIPEROMIDE (BRD:BRD-K78096648-001-05-7),0.1851583504360682,BRD-K78096648
ABCC3,BAY-11-7082 (BRD:BRD-K15025317-001-15-1),0.18503805649685096,BRD-K15025317
ABCC3,DPC-681 (BRD:BRD-K37087535-001-01-1),0.18468762536107353,BRD-K37087535
ABCC3,G-749 (BRD:BRD-K00003126-001-01-9),0.18453260199720714,BRD-K00003126
ABCC3,ETOPOSIDE (BRD:BRD-K37798499-001-27-2),0.1841418247779879,BRD-K37798499
ABCC3,MALTOBIONIC-ACID (BRD:BRD-K01624185-001-05-7),0.18392834164679592,BRD-K01624185
ABCC3,MPS-BAY-2A (BRD:BRD-K18530250-001-02-9),0.18358151221653193,BRD-K18530250
ABCC3,INCB-057643 (BRD:BRD-K00003102-001-01-9),0.1835812290104055,BRD-K00003102
ABCC3,TAPOTOCLAX (BRD:BRD-K43900408-001-02-9),0.1831898776757678,BRD-K43900408
ABCC3,DABRAFENIB (BRD:BRD-K09951645-001-06-8),0.1828293108563681,BRD-K09951645
ABCC3,LY3009120 (BRD:BRD-K38385169-001-04-5),0.18231841918710293,BRD-K38385169
ABCC3,HEXACHLOROPHENE (BRD:BRD-K99792991-001-34-9),0.18191703726599742,BRD-K99792991
ABCC3,ONC201 (BRD:BRD-K58529924-001-01-5),0.18160684814323189,BRD-K58529924
ABCC3,DOLUTEGRAVIR (BRD:BRD-K36386086-001-01-1),0.18078976818878478,BRD-K36386086
ABCC3,JK-184 (BRD:BRD-K38860038-001-01-2),0.180172251039429,BRD-K38860038
ABCC3,IDOXURIDINE (BRD:BRD-K76634210-001-12-1),0.1801217249588853,BRD-K76634210
ABCC3,MIVEBRESIB (BRD:BRD-K00003356-001-01-9),0.18001993450283515,BRD-K00003356
ABCC3,BAY1217389 (BRD:BRD-K00003143-001-01-9),0.1795125947971807,BRD-K00003143
ABCC3,TANSHINONE-I (BRD:BRD-K34073885-001-09-3),0.17927405133980284,BRD-K34073885
ABCC3,Q-203 (BRD:BRD-K59853741-001-01-9),0.17901641480001448,BRD-K59853741
ABCC3,PD-161570 (BRD:BRD-K97152684-001-03-9),0.17884723560064578,BRD-K97152684
ABCC3,EC-144 (BRD:BRD-K41705163-001-01-1),0.17882899194940222,BRD-K41705163
ABCC3,MITOQUINONE (BRD:BRD-K00003362-066-01-9),0.1781926179501741,BRD-K00003362
ABCC3,TRIFLURIDINE (BRD:BRD-K03243820-001-23-8),0.1781563849966768,BRD-K03243820
ABCC3,UNC0737 (BRD:BRD-K02988401-001-01-2),0.17792266802077408,BRD-K02988401
ABCC3,CXD101 (BRD:BRD-K00003388-001-01-9),0.17787764023340916,BRD-K00003388
ABCC3,CABOTEGRAVIR (BRD:BRD-K76819217-001-02-2),0.1777798871377687,BRD-K76819217
ABCC3,2-METHOXYESTRADIOL (BRD:BRD-K44408410-001-17-6),0.17776363677624993,BRD-K44408410
ABCC3,GK921 (BRD:BRD-K38272302-001-02-7),0.1774989974399506,BRD-K38272302
ABCC3,MUBRITINIB (BRD:BRD-K19061412-001-02-4),0.17701965654513083,BRD-K19061412
ABCC3,UK-383367 (BRD:BRD-K06294530-001-01-5),0.17634124197123843,BRD-K06294530
ABCC3,GSK 1904529A (BRD:BRD-K04833372-001-06-2),0.17580314180913947,BRD-K04833372
ABCC3,TC-MPS1-12 (BRD:BRD-K76792630-001-01-2),0.17578632212406736,BRD-K76792630
ABCC3,AT7867 (BRD:BRD-K12040459-001-06-0),0.17571293769481236,BRD-K12040459
ABCC3,ENCORAFENIB (BRD:BRD-K00003576-001-01-9),0.175617125024383,BRD-K00003576
ABCC3,BAY-87-2243 (BRD:BRD-K70463136-001-01-5),0.175616653939101,BRD-K70463136
ABCC3,BRICICLIB (BRD:BRD-K05531427-001-01-7),0.1746838508207066,BRD-K05531427
ABCC3,CEP-32496 (BRD:BRD-K20722021-001-02-1),0.17434665710988828,BRD-K20722021
ABCC3,L-ASPARAGINE-N-HYDROXY (BRD:BRD-K82178523-001-01-6),0.17337867017968664,BRD-K82178523
ABCC3,MERICITABINE (BRD:BRD-K69726595-001-01-2),0.17297541824595702,BRD-K69726595
ABCC3,CLOFAZIMINE (BRD:BRD-K56614220-001-19-0),0.17267545850026667,BRD-K56614220
ABCC3,ML-193 (BRD:BRD-K27539181-001-08-5),0.17266016479757335,BRD-K27539181
ABCC3,CEP-40783 (BRD:BRD-K00003396-001-01-9),0.17229022982140108,BRD-K00003396
ABCC3,ERTUGLIFLOZIN (BRD:BRD-K10071630-001-01-0),0.1719066375052834,BRD-K10071630
ABCC3,E-7386 (BRD:BRD-K00091075-001-01-9),0.17188332718748034,BRD-K00091075
ABCC3,AR-C155858 (BRD:BRD-K42325600-001-01-8),0.17148369063661573,BRD-K42325600
ABCC3,NVP-HSP990 (BRD:BRD-K67915505-001-01-2),0.17145108181401122,BRD-K67915505
ABCC3,KG-5 (BRD:BRD-K90747162-001-01-4),0.1714358596879923,BRD-K90747162
ABCC3,PLX51107 (BRD:BRD-K00003099-001-01-9),0.17126737645531026,BRD-K00003099
ABCC3,CHIDAMIDE (BRD:BRD-K28537285-001-01-8),0.17118788201389284,BRD-K28537285
ABCC3,ELTROMBOPAG (BRD:BRD-K40496271-396-01-1),0.17114726608021302,BRD-K40496271
ABCC3,PFK-015 (BRD:BRD-K95573441-001-01-2),0.1711025255208105,BRD-K95573441
ABCC3,RIFAPENTINE (BRD:BRD-K28346421-001-06-8),0.17055111835906833,BRD-K28346421
ABCC3,10-DEACETYLBACCATIN (BRD:BRD-K96631475-001-02-4),0.17050383187170706,BRD-K96631475
ABCC3,METHYLBENZETHONIUM-CHLORIDE (BRD:BRD-K46531780-003-19-7),0.1701603114563052,BRD-K46531780
ABCC3,ABT-751 (BRD:BRD-K91623615-001-05-0),0.17010417443958,BRD-K91623615
ABCC3,YK 4-279 (BRD:BRD-A62182663-001-03-0),0.17004991825388238,BRD-A62182663
ABCC3,RIBAVIRIN (BRD:BRD-K60369935-001-18-3),0.16999961144740003,BRD-K60369935
ABCC3,CFI-402257 (BRD:BRD-K00003409-001-01-9),0.16961121730813675,BRD-K00003409
ABCC3,BROMOSPORINE (BRD:BRD-K44665581-001-01-8),0.16948616199878994,BRD-K44665581
ABCC3,BAY-8002 (BRD:BRD-K00005331-001-01-9),0.1694422595764469,BRD-K00005331
ABCC3,TIDEGLUSIB (BRD:BRD-K81330143-001-04-8),0.16934122276339322,BRD-K81330143
ABCC3,MAVATREP (BRD:BRD-K00003237-001-01-9),0.1691747317321139,BRD-K00003237
ABCC3,AMG-PERK-44 (BRD:BRD-K04374714-003-01-1),0.16887233421008246,BRD-K04374714
ABCC3,LOVASTATIN (BRD:BRD-K09416995-001-39-9),0.16815693093622774,BRD-K09416995
ABCC3,BML-284 (BRD:BRD-K42624714-001-04-1),0.16788775188024674,BRD-K42624714
ABCC3,ARTEMISININ (BRD:BRD-K13112821-001-17-4),0.16779616308174877,BRD-K13112821
ABCC3,CHLOROPYRAMINE (BRD:BRD-K83257731-003-23-5),0.16768067297347397,BRD-K83257731
ABCC3,BTT-3033 (BRD:BRD-K01492390-001-01-9),0.16766428524968577,BRD-K01492390
ABCC3,C-021 (BRD:BRD-K98179423-300-01-3),0.1673971331324687,BRD-K98179423
ABCC3,AURANOFIN (BRD:BRD-K45995181-001-04-6),0.1670059267577344,BRD-K45995181
ABCC3,JTC-801 (BRD:BRD-K17705806-003-04-4),0.1657828557624267,BRD-K17705806
ABCC3,JNJ-7706621 (BRD:BRD-K11636097-001-03-1),0.165577068481571,BRD-K11636097
ABCC3,PFI-1 (BRD:BRD-K13094524-001-07-5),0.1653438957123388,BRD-K13094524
ABCC3,OLAPARIB (BRD:BRD-K02113016-001-15-4),0.16513283627873845,BRD-K02113016
ABCC3,PIBENZIMOL (BRD:BRD-K17026858-001-01-2),0.16489572217687976,BRD-K17026858
ABCC3,SGI-1027 (BRD:BRD-K61228301-001-01-2),0.16398886965989887,BRD-K61228301
ABCC3,LENVATINIB (BRD:BRD-K39974922-001-04-3),0.16395179392695788,BRD-K39974922
ABCC3,SR-3576 (BRD:BRD-K50378376-001-01-8),0.16389137515953403,BRD-K50378376
ABCC3,PF-573228 (BRD:BRD-K79239947-001-06-8),0.16381492724694102,BRD-K79239947
ABCC3,OMBRABULIN (BRD:BRD-K00003267-003-01-9),0.16379739645847952,BRD-K00003267
ABCC3,FEXINIDAZOLE (BRD:BRD-K37069697-001-01-3),0.1630341715787372,BRD-K37069697
ABCC3,SB-525334 (BRD:BRD-K37720887-001-07-8),0.162817926069399,BRD-K37720887
ABCC3,E7820 (BRD:BRD-K00003172-001-01-9),0.16272867878038827,BRD-K00003172
ABCC3,CGP 60474 (BRD:BRD-K79090631-001-22-3),0.16240659771585025,BRD-K79090631
ABCC3,BOS-172722 (BRD:BRD-K00003111-001-01-9),0.16230959270846934,BRD-K00003111
ABCC3,RKI-1447 (BRD:BRD-K19333160-001-01-3),0.1619729104640801,BRD-K19333160
ABCC3,ALEXIDINE (BRD:BRD-A27883417-300-01-6),0.16189018412249392,BRD-A27883417
ABCC3,LIFIRAFENIB (BRD:BRD-K00003275-001-01-9),0.1618353603730746,BRD-K00003275
ABCC3,SPERMINE (BRD:BRD-K18375018-376-02-3),0.161435323622331,BRD-K18375018
ABCC3,UNC2025 (BRD:BRD-K91283740-003-01-6),0.1613777846084509,BRD-K91283740
ABCC3,ON-01500 (BRD:BRD-K55790047-001-02-9),0.16128621354580752,BRD-K55790047
ABCC3,INX-08189 (BRD:BRD-K00004752-001-01-9),0.16017219921139741,BRD-K00004752
ABCC3,G-1 (BRD:BRD-K62696033-001-01-4),0.15957606451178752,BRD-K62696033
ABCC3,TRADIPITANT (BRD:BRD-K00003222-001-01-9),0.159159993394776,BRD-K00003222
ABCC3,MERTANSINE (BRD:BRD-K00003293-001-01-9),0.15893719748534624,BRD-K00003293
ABCC3,CEVIPABULIN (BRD:BRD-A02473266-001-01-1),0.15875780404888948,BRD-A02473266
ABCC3,DOXYCYCLINE (BRD:BRD-A08545410-311-03-4),0.15863005433677513,BRD-A08545410
ABCC3,BAG-956 (BRD:BRD-K00652956-001-01-5),0.1580786021132841,BRD-K00652956
ABCC3,ADIPIC-ACID (BRD:BRD-K10656395-001-02-1),0.15790266832547473,BRD-K10656395
ABCC3,ENTINOSTAT (BRD:BRD-K77908580-001-09-6),0.15777385630605592,BRD-K77908580
ABCC3,METHACYCLINE (BRD:BRD-A49035384-003-28-9),0.15744614478932137,BRD-A49035384
ABCC3,OXYQUINOLINE (BRD:BRD-K66808046-065-03-7),0.15667764085081026,BRD-K66808046
ABCC3,MENADIONE-BISULFITE (BRD:BRD-A19777893-236-01-9),0.15657043183152736,BRD-A19777893
ABCC3,MLN2480 (BRD:BRD-K43410529-001-02-3),0.15617830097888796,BRD-K43410529
ABCC3,KI-8751 (BRD:BRD-K47150025-001-05-3),0.15611325374754462,BRD-K47150025
ABCC3,CYPROTERONE-ACETATE (BRD:BRD-K41141507-001-18-9),0.15610102242246926,BRD-K41141507
ABCC3,SECLIDEMSTAT (BRD:BRD-K00003454-001-01-9),0.1560628211956543,BRD-K00003454
ABCC3,NMS-P715 (BRD:BRD-K54170555-001-01-8),0.1553121048864688,BRD-K54170555
ABCC3,DMH4 (BRD:BRD-K40575944-001-01-5),0.15516069694430154,BRD-K40575944
ABCC3,TUCIDINOSTAT (BRD:BRD-K95216408-001-02-9),0.155020136230131,BRD-K95216408
ABCC3,TH-588 (BRD:BRD-K01054709-001-01-3),0.15459433918251256,BRD-K01054709
ABCC3,C646 (BRD:BRD-K73383190-001-02-3),0.1545068768842102,BRD-K73383190
ABCC3,BERBERINE (BRD:BRD-K14796088-003-26-8),0.15438042999735263,BRD-K14796088
ABCC3,SIMVASTATIN (BRD:BRD-K22134346-001-22-3),0.15436938007821208,BRD-K22134346
ABCC3,SC-144 (BRD:BRD-K55305701-001-01-2),0.1543649536541259,BRD-K55305701
ABCC3,ML-228 (BRD:BRD-K44432556-001-05-5),0.15429760451988825,BRD-K44432556
ABCC3,ERAVACYCLINE (BRD:BRD-K00003240-300-01-9),0.15359854193314043,BRD-K00003240
ABCC3,BMS-986158 (BRD:BRD-K00003423-001-01-9),0.15346496587320607,BRD-K00003423
ABCC3,RESMINOSTAT (BRD:BRD-K28822270-001-01-1),0.1531696984674172,BRD-K28822270
ABCC3,ML786 (BRD:BRD-K52644305-300-02-9),0.1524117753202404,BRD-K52644305
ABCC3,ZK-811752 (BRD:BRD-K91825936-001-01-2),0.1518080146627232,BRD-K91825936
ABCC3,PRN1371 (BRD:BRD-K00003430-001-01-9),0.15167344624059742,BRD-K00003430
ABCC3,TEMSIROLIMUS (BRD:BRD-K84937637-001-09-9),0.151601066848739,BRD-K84937637
ABCC3,OMDM-2 (BRD:BRD-K48830578-001-01-9),0.15152094393207008,BRD-K48830578
ABCC3,AMRUBICIN (BRD:BRD-K13843533-001-01-7),0.15151199611906935,BRD-K13843533
ABCC3,284461-73-0 (BRD:BRD-K23984367-075-15-2),0.15080005391204587,BRD-K23984367
ABCC3,MEDRYSONE (BRD:BRD-K56515112-001-21-6),0.1506868355134175,BRD-K56515112
ABCC3,TEN-010 (BRD:BRD-K00005242-001-01-9),0.1506117686109721,BRD-K00005242
ABCC3,TAK-901 (BRD:BRD-K01683783-001-02-6),0.1505157408838599,BRD-K01683783
ABCC3,SAPACITABINE (BRD:BRD-K00003214-001-01-9),0.15045433103818104,BRD-K00003214
ABCC3,PHA-767491 (BRD:BRD-K50000283-001-04-4),0.15031550390916665,BRD-K50000283
ABCC3,NSC 83265 (BRD:BRD-K09774593-001-02-9),0.1501132491767958,BRD-K09774593
ABCC3,HARRINGTONINE (BRD:BRD-K96358241-001-01-9),0.14988115138238203,BRD-K96358241
ABCC3,MIVOBULIN (BRD:BRD-K39576764-071-01-6),0.14972117769527912,BRD-K39576764
ABCC3,AM-404 (BRD:BRD-K55462201-001-07-3),0.14963093559960997,BRD-K55462201
ABCC3,SATRAPLATIN (BRD:BRD-K42497885-001-01-1),0.14938947974927397,BRD-K42497885
ABCC3,OLANEXIDINE (BRD:BRD-K00074735-014-02-9),0.1493354011431707,BRD-K00074735
ABCC3,VERBASCOSIDE (BRD:BRD-K36201510-001-06-7),0.14913439133303172,BRD-K36201510
